Row ID,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
539,1,111,99,89.25,25.05,99,37,35.14,77.48,43.24,31.53,1.8,1.8,0,1.8,0,0,0,0,10.81,7.21,0.9,16.22,0,1.8,4.5,0,5.41,4.5,5.41,18.02,8.11,9.01,1.8,11.71,0.9,3.6,2.7,0,0,0,0,0.9,0,11.71,11.71,0,6.31,6.31,0,0,0,0,0,12.61,3.6,2.7,0,0,0,0,9.01,0.9,0.9,0,0,0.9,0,0,0.9,9.01,0.9,0,6.31,2.7,0,3.6,0,0,0,0,0,2.7,0.9,0,0,0,1.8,0,0,0,1.8,0.9,0,5.41,6.31,0,0,6.31,0,0,0,4.5,3.6,0,0,0,0,0,0,0,17.12,0.9,3.6,0,0.9,0,11.71,6.31
540,1,111,99,89.25,25.05,99,37,35.14,77.48,43.24,31.53,1.8,1.8,0,1.8,0,0,0,0,10.81,7.21,0.9,16.22,0,1.8,4.5,0,5.41,4.5,5.41,18.02,8.11,9.01,1.8,11.71,0.9,3.6,2.7,0,0,0,0,0.9,0,11.71,11.71,0,6.31,6.31,0,0,0,0,0,12.61,3.6,2.7,0,0,0,0,9.01,0.9,0.9,0,0,0.9,0,0,0.9,9.01,0.9,0,6.31,2.7,0,3.6,0,0,0,0,0,2.7,0.9,0,0,0,1.8,0,0,0,1.8,0.9,0,5.41,6.31,0,0,6.31,0,0,0,4.5,3.6,0,0,0,0,0,0,0,17.12,0.9,3.6,0,0.9,0,11.71,6.31
541,1,42,63.81,67.92,92.84,99,21,19.05,85.71,61.9,35.71,4.76,4.76,0,0,4.76,0,0,0,11.9,2.38,2.38,7.14,2.38,2.38,9.52,2.38,9.52,21.43,11.9,7.14,2.38,4.76,0,23.81,2.38,7.14,2.38,0,2.38,0,0,2.38,0,14.29,14.29,0,0,0,0,0,0,0,0,11.9,7.14,2.38,0,0,0,0,4.76,0,0,0,0,2.38,0,0,2.38,7.14,0,0,4.76,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,2.38,4.76,0,0,0,16.67,0,2.38,0,0,0,0,0,0,11.9,2.38,4.76,0,0,0,4.76,0
542,1,54,99,92.24,1,99,27,20.37,74.07,53.7,35.19,3.7,3.7,0,3.7,0,0,0,0,11.11,7.41,0,18.52,3.7,0,1.85,0,3.7,14.81,5.56,5.56,5.56,1.85,0,1.85,0,0,0,0,0,0,0,0,0,11.11,9.26,1.85,1.85,1.85,0,0,0,0,0,9.26,1.85,0,0,0,0,0,7.41,0,0,0,0,1.85,0,0,1.85,1.85,1.85,0,0,0,0,18.52,0,0,0,0,0,0,16.67,0,3.7,0,0,0,1.85,0,0,0,0,5.56,12.96,0,0,1.85,0,1.85,5.56,0,0,1.85,3.7,0,0,0,0,0,18.52,0,5.56,0,3.7,3.7,5.56,0
543,1,53,93.83,95.87,29.13,94.44,13.25,24.53,75.47,50.94,43.4,9.43,9.43,0,1.89,0,7.55,0,0,11.32,3.77,3.77,22.64,7.55,1.89,3.77,0,11.32,1.89,1.89,5.66,3.77,3.77,0,24.53,0,7.55,5.66,1.89,0,0,0,0,0,5.66,5.66,0,1.89,1.89,0,0,0,0,0,11.32,0,0,0,0,0,0,11.32,0,0,7.55,0,1.89,0,0,1.89,0,0,0,0,0,0,3.77,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,3.77,9.43,1.89,1.89,5.66,0,0,0,9.43,5.66,3.77,3.77,0,0,0,0,0,16.98,5.66,3.77,0,0,1.89,5.66,0
544,1,53,93.83,95.87,29.13,94.44,13.25,24.53,75.47,50.94,43.4,9.43,9.43,0,1.89,0,7.55,0,0,11.32,3.77,3.77,22.64,7.55,1.89,3.77,0,11.32,1.89,1.89,5.66,3.77,3.77,0,24.53,0,7.55,5.66,1.89,0,0,0,0,0,5.66,5.66,0,1.89,1.89,0,0,0,0,0,11.32,0,0,0,0,0,0,11.32,0,0,7.55,0,1.89,0,0,1.89,0,0,0,0,0,0,3.77,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,3.77,9.43,1.89,1.89,5.66,0,0,0,9.43,5.66,3.77,3.77,0,0,0,0,0,16.98,5.66,3.77,0,0,1.89,5.66,0
545,1,53,93.83,95.87,29.13,94.44,13.25,24.53,75.47,50.94,43.4,9.43,9.43,0,1.89,0,7.55,0,0,11.32,3.77,3.77,22.64,7.55,1.89,3.77,0,11.32,1.89,1.89,5.66,3.77,3.77,0,24.53,0,7.55,5.66,1.89,0,0,0,0,0,5.66,5.66,0,1.89,1.89,0,0,0,0,0,11.32,0,0,0,0,0,0,11.32,0,0,7.55,0,1.89,0,0,1.89,0,0,0,0,0,0,3.77,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,3.77,9.43,1.89,1.89,5.66,0,0,0,9.43,5.66,3.77,3.77,0,0,0,0,0,16.98,5.66,3.77,0,0,1.89,5.66,0
546,1,43,57.83,99,96.19,99,14.33,4.65,81.4,69.77,41.86,9.3,9.3,0,4.65,4.65,0,0,0,9.3,6.98,0,9.3,9.3,4.65,4.65,2.33,23.26,13.95,0,11.63,6.98,2.33,2.33,9.3,0,2.33,0,0,2.33,0,0,2.33,0,11.63,11.63,0,2.33,2.33,0,0,0,0,0,18.6,4.65,0,0,0,2.33,0,13.95,0,0,0,2.33,0,0,0,0,2.33,0,2.33,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95,23.26,0,4.65,16.28,2.33,0,0,6.98,0,6.98,0,0,0,0,0,0,16.28,6.98,4.65,0,0,2.33,2.33,0
547,1,43,57.83,99,96.19,99,14.33,4.65,81.4,69.77,41.86,9.3,9.3,0,4.65,4.65,0,0,0,9.3,6.98,0,9.3,9.3,4.65,4.65,2.33,23.26,13.95,0,11.63,6.98,2.33,2.33,9.3,0,2.33,0,0,2.33,0,0,2.33,0,11.63,11.63,0,2.33,2.33,0,0,0,0,0,18.6,4.65,0,0,0,2.33,0,13.95,0,0,0,2.33,0,0,0,0,2.33,0,2.33,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95,23.26,0,4.65,16.28,2.33,0,0,6.98,0,6.98,0,0,0,0,0,0,16.28,6.98,4.65,0,0,2.33,2.33,0
548,1,43,57.83,99,96.19,99,14.33,4.65,81.4,69.77,41.86,9.3,9.3,0,4.65,4.65,0,0,0,9.3,6.98,0,9.3,9.3,4.65,4.65,2.33,23.26,13.95,0,11.63,6.98,2.33,2.33,9.3,0,2.33,0,0,2.33,0,0,2.33,0,11.63,11.63,0,2.33,2.33,0,0,0,0,0,18.6,4.65,0,0,0,2.33,0,13.95,0,0,0,2.33,0,0,0,0,2.33,0,2.33,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95,23.26,0,4.65,16.28,2.33,0,0,6.98,0,6.98,0,0,0,0,0,0,16.28,6.98,4.65,0,0,2.33,2.33,0
549,1,42,89.52,67.92,1,98.65,14,38.1,64.29,42.86,33.33,7.14,4.76,0,0,0,0,4.76,2.38,7.14,0,0,16.67,4.76,2.38,2.38,0,11.9,4.76,2.38,7.14,2.38,4.76,0,14.29,0,9.52,0,4.76,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,7.14,2.38,2.38,0,0,0,0,4.76,0,0,0,0,4.76,0,0,4.76,9.52,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,2.38,4.76,0,0,4.76,0,0,0,0,0,4.76,0,0,0,0,0,0,21.43,4.76,9.52,0,0,4.76,2.38,0
550,1,32,95.8,94.84,54.55,96.74,32,28.13,78.13,50,40.63,9.38,6.25,0,3.13,3.13,0,0,3.13,18.75,6.25,0,15.63,6.25,0,0,0,6.25,9.38,0,9.38,6.25,3.13,3.13,18.75,0,3.13,0,0,0,0,0,3.13,0,6.25,6.25,0,0,0,0,0,0,0,0,9.38,3.13,3.13,0,0,0,0,9.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,9.38,0,0,6.25,0,0,0,9.38,0,3.13,3.13,0,0,0,0,0,9.38,0,6.25,0,0,0,3.13,0
551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,1,35,85.07,92.91,1,94.7,11.67,37.14,74.29,51.43,31.43,8.57,5.71,0,2.86,2.86,0,0,2.86,8.57,2.86,5.71,11.43,5.71,0,2.86,0,17.14,0,8.57,5.71,5.71,0,0,8.57,0,5.71,0,2.86,2.86,0,0,0,0,5.71,5.71,0,0,0,0,0,0,0,0,8.57,2.86,2.86,0,0,0,0,5.71,0,0,0,0,2.86,0,0,2.86,14.29,0,0,5.71,8.57,0,0,0,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,5.71,5.71,0,2.86,2.86,0,0,0,0,0,8.57,2.86,0,0,0,0,0,14.29,2.86,2.86,0,2.86,0,5.71,0
555,1,38,89.52,99,3.19,61.63,19,28.95,81.58,52.63,42.11,13.16,7.89,0,5.26,0,0,2.63,5.26,15.79,2.63,0,18.42,2.63,5.26,0,0,7.89,5.26,2.63,18.42,7.89,7.89,2.63,15.79,2.63,7.89,2.63,5.26,0,0,0,0,0,2.63,2.63,0,2.63,2.63,0,0,0,0,0,34.21,10.53,2.63,0,0,0,2.63,21.05,0,0,0,0,0,0,0,0,7.89,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,10.53,2.63,0,2.63,0,0,0,0,2.63,0,2.63,0,0,0,0,0,0,15.79,5.26,2.63,0,0,0,7.89,0
556,1,24,98.55,40.06,3.81,1,12,58.33,54.17,33.33,16.67,0,0,0,0,0,0,0,0,8.33,4.17,8.33,8.33,0,0,0,0,0,12.5,16.67,8.33,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,4.17,0,4.17,0,0,0,0,0,0,0,4.17,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,50,0,0,0,4.17,0,45.83,0
557,1,108,95.3,45.54,22.12,97.38,18,29.63,75.93,57.41,48.15,7.41,0.93,0,0.93,0,0,0,6.48,17.59,11.11,0.93,14.81,6.48,2.78,3.7,0,8.33,7.41,3.7,9.26,1.85,7.41,0,13.89,0.93,3.7,0,0,0,0.93,0.93,1.85,0,6.48,6.48,0,1.85,1.85,0,0,0,0,0,3.7,1.85,0.93,0,0,0,0,1.85,0,0,0,0,0,0,0,0,8.33,0,0,6.48,2.78,0,1.85,0,0,0,0,1.85,0,1.85,0,0,0,0,0,0,0,1.85,0,0,3.7,11.11,0,0.93,8.33,1.85,0,0,2.78,0.93,7.41,0,0,0,0,0,0,15.74,2.78,7.41,0,1.85,0.93,2.78,5.56
558,1,108,95.3,45.54,22.12,97.38,18,29.63,75.93,57.41,48.15,7.41,0.93,0,0.93,0,0,0,6.48,17.59,11.11,0.93,14.81,6.48,2.78,3.7,0,8.33,7.41,3.7,9.26,1.85,7.41,0,13.89,0.93,3.7,0,0,0,0.93,0.93,1.85,0,6.48,6.48,0,1.85,1.85,0,0,0,0,0,3.7,1.85,0.93,0,0,0,0,1.85,0,0,0,0,0,0,0,0,8.33,0,0,6.48,2.78,0,1.85,0,0,0,0,1.85,0,1.85,0,0,0,0,0,0,0,1.85,0,0,3.7,11.11,0,0.93,8.33,1.85,0,0,2.78,0.93,7.41,0,0,0,0,0,0,15.74,2.78,7.41,0,1.85,0.93,2.78,5.56
559,1,52,95.45,88.42,81.58,79.29,26,25,94.23,65.38,50,5.77,5.77,0,5.77,0,0,0,0,17.31,7.69,9.62,21.15,1.92,7.69,7.69,0,3.85,11.54,15.38,13.46,7.69,7.69,0,15.38,0,7.69,1.92,1.92,0,1.92,0,1.92,0,7.69,5.77,1.92,1.92,1.92,0,0,0,0,0,9.62,3.85,0,0,0,0,0,5.77,0,0,0,0,1.92,0,0,1.92,3.85,0,0,3.85,0,0,9.62,3.85,0,0,0,0,0,5.77,0,1.92,0,0,0,0,0,3.85,0,0,1.92,13.46,0,3.85,9.62,0,0,0,5.77,0,1.92,0,0,0,0,0,0,13.46,3.85,3.85,0,0,0,5.77,0
560,1,33,54.26,99,50.45,67.94,16.5,15.15,87.88,57.58,39.39,18.18,18.18,0,9.09,9.09,0,0,0,12.12,0,0,15.15,3.03,3.03,6.06,0,12.12,9.09,3.03,21.21,15.15,3.03,6.06,18.18,3.03,6.06,3.03,0,3.03,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,0,27.27,6.06,3.03,0,0,0,0,21.21,0,0,0,0,0,0,0,0,6.06,0,0,3.03,3.03,0,0,0,0,0,0,0,0,0,0,3.03,6.06,0,0,0,0,0,0,0,6.06,15.15,0,3.03,9.09,0,3.03,0,6.06,0,3.03,3.03,0,0,0,0,0,9.09,6.06,0,0,0,3.03,0,0
561,1,33,54.26,99,50.45,67.94,16.5,15.15,87.88,57.58,39.39,18.18,18.18,0,9.09,9.09,0,0,0,12.12,0,0,15.15,3.03,3.03,6.06,0,12.12,9.09,3.03,21.21,15.15,3.03,6.06,18.18,3.03,6.06,3.03,0,3.03,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,0,27.27,6.06,3.03,0,0,0,0,21.21,0,0,0,0,0,0,0,0,6.06,0,0,3.03,3.03,0,0,0,0,0,0,0,0,0,0,3.03,6.06,0,0,0,0,0,0,0,6.06,15.15,0,3.03,9.09,0,3.03,0,6.06,0,3.03,3.03,0,0,0,0,0,9.09,6.06,0,0,0,3.03,0,0
562,1,33,54.26,99,50.45,67.94,16.5,15.15,87.88,57.58,39.39,18.18,18.18,0,9.09,9.09,0,0,0,12.12,0,0,15.15,3.03,3.03,6.06,0,12.12,9.09,3.03,21.21,15.15,3.03,6.06,18.18,3.03,6.06,3.03,0,3.03,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,0,27.27,6.06,3.03,0,0,0,0,21.21,0,0,0,0,0,0,0,0,6.06,0,0,3.03,3.03,0,0,0,0,0,0,0,0,0,0,3.03,6.06,0,0,0,0,0,0,0,6.06,15.15,0,3.03,9.09,0,3.03,0,6.06,0,3.03,3.03,0,0,0,0,0,9.09,6.06,0,0,0,3.03,0,0
563,1,26,53.56,20.31,57.98,79.29,8.67,23.08,73.08,34.62,26.92,3.85,0,0,0,0,0,0,3.85,7.69,3.85,3.85,3.85,7.69,0,7.69,3.85,7.69,7.69,0,7.69,3.85,0,3.85,23.08,3.85,3.85,0,0,0,0,0,3.85,0,3.85,3.85,0,0,0,0,0,0,0,0,3.85,3.85,0,0,0,0,0,3.85,0,3.85,0,0,3.85,0,0,3.85,0,0,0,0,0,0,15.38,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,3.85,7.69,0,0,3.85,3.85,0,0,11.54,0,7.69,0,0,0,0,0,0,23.08,3.85,0,0,3.85,11.54,3.85,0
564,1,32,97.49,94.84,15.38,96.74,32,25,81.25,59.38,50,9.38,6.25,0,6.25,0,0,0,3.13,18.75,9.38,0,21.88,3.13,0,9.38,0,6.25,3.13,3.13,21.88,6.25,12.5,9.38,3.13,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,3.13,3.13,0,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,3.13,12.5,3.13,0,9.38,3.13,0,0,3.13,0,0,0,0,0,0,0,0,15.63,6.25,0,0,3.13,3.13,3.13,0
565,1,31,98.66,88.59,6.29,20.23,15.5,19.35,90.32,54.84,38.71,6.45,3.23,0,0,0,3.23,0,3.23,12.9,6.45,3.23,19.35,0,0,6.45,0,12.9,3.23,3.23,3.23,0,0,3.23,12.9,0,6.45,6.45,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,16.13,6.45,0,0,0,0,6.45,9.68,0,0,3.23,0,3.23,0,0,3.23,19.35,6.45,0,3.23,6.45,3.23,3.23,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,6.45,9.68,3.23,0,3.23,3.23,0,3.23,3.23,0,0,0,0,0,0,0,0,12.9,0,3.23,0,3.23,3.23,3.23,0
566,1,31,98.66,88.59,6.29,20.23,15.5,19.35,90.32,54.84,38.71,6.45,3.23,0,0,0,3.23,0,3.23,12.9,6.45,3.23,19.35,0,0,6.45,0,12.9,3.23,3.23,3.23,0,0,3.23,12.9,0,6.45,6.45,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,16.13,6.45,0,0,0,0,6.45,9.68,0,0,3.23,0,3.23,0,0,3.23,19.35,6.45,0,3.23,6.45,3.23,3.23,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,6.45,9.68,3.23,0,3.23,3.23,0,3.23,3.23,0,0,0,0,0,0,0,0,12.9,0,3.23,0,3.23,3.23,3.23,0
567,1,31,98.66,88.59,6.29,20.23,15.5,19.35,90.32,54.84,38.71,6.45,3.23,0,0,0,3.23,0,3.23,12.9,6.45,3.23,19.35,0,0,6.45,0,12.9,3.23,3.23,3.23,0,0,3.23,12.9,0,6.45,6.45,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,16.13,6.45,0,0,0,0,6.45,9.68,0,0,3.23,0,3.23,0,0,3.23,19.35,6.45,0,3.23,6.45,3.23,3.23,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,6.45,9.68,3.23,0,3.23,3.23,0,3.23,3.23,0,0,0,0,0,0,0,0,12.9,0,3.23,0,3.23,3.23,3.23,0
568,1,23,99,95.64,17.84,1,11.5,43.48,78.26,34.78,30.43,4.35,4.35,0,0,4.35,0,0,0,13.04,8.7,0,17.39,0,0,0,0,0,4.35,0,13.04,0,4.35,8.7,4.35,0,4.35,4.35,0,0,0,0,0,0,4.35,0,4.35,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,8.7,0,0,0,0,4.35,4.35,0,0,21.74,0,0,21.74,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,4.35,0,13.04,4.35,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,4.35,4.35,0,0,4.35
569,1,23,99,95.64,17.84,1,11.5,43.48,78.26,34.78,30.43,4.35,4.35,0,0,4.35,0,0,0,13.04,8.7,0,17.39,0,0,0,0,0,4.35,0,13.04,0,4.35,8.7,4.35,0,4.35,4.35,0,0,0,0,0,0,4.35,0,4.35,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,8.7,0,0,0,0,4.35,4.35,0,0,21.74,0,0,21.74,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,4.35,0,13.04,4.35,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,4.35,4.35,0,0,4.35
570,1,23,99,95.64,17.84,1,11.5,43.48,78.26,34.78,30.43,4.35,4.35,0,0,4.35,0,0,0,13.04,8.7,0,17.39,0,0,0,0,0,4.35,0,13.04,0,4.35,8.7,4.35,0,4.35,4.35,0,0,0,0,0,0,4.35,0,4.35,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,8.7,0,0,0,0,4.35,4.35,0,0,21.74,0,0,21.74,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,4.35,0,13.04,4.35,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,4.35,4.35,0,0,4.35
571,1,53,91.9,95.87,5.76,99,17.67,33.96,83.02,54.72,47.17,5.66,1.89,0,0,0,1.89,0,3.77,15.09,11.32,1.89,15.09,3.77,7.55,7.55,0,7.55,3.77,3.77,9.43,5.66,3.77,0,16.98,0,3.77,1.89,1.89,0,0,0,0,0,9.43,9.43,0,5.66,5.66,0,0,0,0,0,18.87,5.66,1.89,0,0,0,0,13.21,0,0,0,1.89,3.77,0,0,3.77,3.77,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,3.77,5.66,0,0,5.66,0,0,0,3.77,5.66,9.43,0,0,0,0,0,0,13.21,5.66,3.77,0,1.89,0,1.89,0
572,1,53,91.9,95.87,5.76,99,17.67,33.96,83.02,54.72,47.17,5.66,1.89,0,0,0,1.89,0,3.77,15.09,11.32,1.89,15.09,3.77,7.55,7.55,0,7.55,3.77,3.77,9.43,5.66,3.77,0,16.98,0,3.77,1.89,1.89,0,0,0,0,0,9.43,9.43,0,5.66,5.66,0,0,0,0,0,18.87,5.66,1.89,0,0,0,0,13.21,0,0,0,1.89,3.77,0,0,3.77,3.77,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,3.77,5.66,0,0,5.66,0,0,0,3.77,5.66,9.43,0,0,0,0,0,0,13.21,5.66,3.77,0,1.89,0,1.89,0
573,1,53,91.9,95.87,5.76,99,17.67,33.96,83.02,54.72,47.17,5.66,1.89,0,0,0,1.89,0,3.77,15.09,11.32,1.89,15.09,3.77,7.55,7.55,0,7.55,3.77,3.77,9.43,5.66,3.77,0,16.98,0,3.77,1.89,1.89,0,0,0,0,0,9.43,9.43,0,5.66,5.66,0,0,0,0,0,18.87,5.66,1.89,0,0,0,0,13.21,0,0,0,1.89,3.77,0,0,3.77,3.77,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,3.77,5.66,0,0,5.66,0,0,0,3.77,5.66,9.43,0,0,0,0,0,0,13.21,5.66,3.77,0,1.89,0,1.89,0
574,1,58,96.21,30.46,78.21,74.09,19.33,44.83,79.31,55.17,46.55,6.9,1.72,0,0,0,0,1.72,5.17,20.69,12.07,1.72,15.52,3.45,5.17,5.17,0,5.17,8.62,1.72,3.45,0,3.45,1.72,17.24,0,15.52,5.17,0,1.72,3.45,0,5.17,0,3.45,3.45,0,0,0,0,0,0,0,0,5.17,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,6.9,0,0,3.45,5.17,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,12.07,0,3.45,8.62,0,0,0,1.72,0,1.72,0,0,0,0,0,0,18.97,3.45,0,0,0,0,15.52,0
575,1,33,71.44,99,98.58,99,16.5,27.27,87.88,60.61,45.45,12.12,9.09,0,9.09,0,0,0,3.03,18.18,6.06,6.06,9.09,6.06,3.03,3.03,0,9.09,9.09,9.09,18.18,12.12,6.06,0,30.3,0,6.06,6.06,3.03,0,0,0,0,0,12.12,12.12,0,0,0,0,0,0,0,0,18.18,9.09,6.06,0,0,0,0,9.09,0,0,0,0,6.06,0,0,6.06,3.03,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,9.09,9.09,9.09,0,3.03,9.09,0,0,0,12.12,3.03,3.03,0,0,0,0,0,0,12.12,3.03,6.06,0,0,0,3.03,0
576,1,33,93.12,97.86,5.07,67.94,33,51.52,72.73,48.48,33.33,6.06,6.06,0,6.06,0,0,0,0,12.12,3.03,6.06,12.12,0,3.03,3.03,0,9.09,6.06,9.09,12.12,6.06,6.06,0,12.12,0,12.12,6.06,3.03,0,0,3.03,0,0,3.03,3.03,0,0,0,0,0,0,0,0,15.15,6.06,0,0,0,0,0,9.09,0,0,0,0,3.03,0,0,3.03,12.12,0,0,12.12,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,6.06,0,0,3.03,3.03,0,0,0,0,3.03,0,0,0,0,0,0,18.18,0,3.03,0,0,0,15.15,12.12
577,1,33,93.12,97.86,5.07,67.94,33,51.52,72.73,48.48,33.33,6.06,6.06,0,6.06,0,0,0,0,12.12,3.03,6.06,12.12,0,3.03,3.03,0,9.09,6.06,9.09,12.12,6.06,6.06,0,12.12,0,12.12,6.06,3.03,0,0,3.03,0,0,3.03,3.03,0,0,0,0,0,0,0,0,15.15,6.06,0,0,0,0,0,9.09,0,0,0,0,3.03,0,0,3.03,12.12,0,0,12.12,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,6.06,0,0,3.03,3.03,0,0,0,0,3.03,0,0,0,0,0,0,18.18,0,3.03,0,0,0,15.15,12.12
578,1,38,52.34,90.88,18.39,61.63,19,34.21,84.21,52.63,36.84,7.89,5.26,0,0,5.26,0,0,2.63,7.89,0,2.63,10.53,5.26,2.63,10.53,0,15.79,7.89,2.63,15.79,0,15.79,2.63,13.16,0,13.16,7.89,0,2.63,0,0,0,0,2.63,2.63,0,0,0,0,0,0,0,0,10.53,5.26,0,0,0,0,0,5.26,0,0,0,0,5.26,2.63,0,2.63,21.05,0,0,15.79,7.89,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,7.89,7.89,0,0,7.89,0,0,0,0,5.26,2.63,0,0,0,0,0,0,10.53,2.63,5.26,0,0,0,2.63,0
